index,antibiotic
3873,azithromycin
3873,clindamycin
3873,erythromycin
3873,florfenicol
3873,gentamicin
3874,azithromycin
3874,ciprofloxacin
3874,clindamycin
3874,erythromycin
3874,florfenicol
3874,gentamicin
3874,nalidixic acid
3874,telithromycin
3875,azithromycin
3875,ciprofloxacin
3875,clindamycin
3875,erythromycin
3875,florfenicol
3875,gentamicin
3875,nalidixic acid
3875,telithromycin
3875,tetracycline
3876,azithromycin
3876,ciprofloxacin
3876,clindamycin
3876,erythromycin
3876,florfenicol
3876,gentamicin
3876,nalidixic acid
3876,telithromycin
3877,azithromycin
3877,ciprofloxacin
3877,clindamycin
3877,erythromycin
3877,florfenicol
3877,gentamicin
3877,nalidixic acid
3877,telithromycin
3878,azithromycin
3878,ciprofloxacin
3878,clindamycin
3878,erythromycin
3878,florfenicol
3878,gentamicin
3878,nalidixic acid
3878,telithromycin
3878,tetracycline
3879,azithromycin
3879,ciprofloxacin
3879,clindamycin
3879,erythromycin
3879,florfenicol
3879,gentamicin
3879,nalidixic acid
3880,azithromycin
3880,ciprofloxacin
3880,clindamycin
3880,erythromycin
3880,florfenicol
3880,gentamicin
3880,nalidixic acid
3880,telithromycin
3881,azithromycin
3881,ciprofloxacin
3881,clindamycin
3881,erythromycin
3881,florfenicol
3881,gentamicin
3881,nalidixic acid
3882,azithromycin
3882,ciprofloxacin
3882,clindamycin
3882,erythromycin
3882,florfenicol
3882,gentamicin
3882,nalidixic acid
3882,telithromycin
3883,azithromycin
3883,ciprofloxacin
3883,clindamycin
3883,erythromycin
3883,florfenicol
3883,gentamicin
3883,nalidixic acid
3883,telithromycin
3883,tetracycline
3884,azithromycin
3884,ciprofloxacin
3884,clindamycin
3884,erythromycin
3884,florfenicol
3884,gentamicin
3884,nalidixic acid
3884,telithromycin
3885,azithromycin
3885,ciprofloxacin
3885,clindamycin
3885,erythromycin
3885,florfenicol
3885,gentamicin
3885,nalidixic acid
3885,telithromycin
3885,tetracycline
3886,azithromycin
3886,ciprofloxacin
3886,clindamycin
3886,erythromycin
3886,florfenicol
3886,gentamicin
3886,nalidixic acid
3886,telithromycin
3887,azithromycin
3887,ciprofloxacin
3887,clindamycin
3887,erythromycin
3887,florfenicol
3887,gentamicin
3887,nalidixic acid
3887,telithromycin
3888,azithromycin
3888,ciprofloxacin
3888,clindamycin
3888,erythromycin
3888,florfenicol
3888,gentamicin
3888,nalidixic acid
3888,telithromycin
3889,azithromycin
3889,ciprofloxacin
3889,clindamycin
3889,erythromycin
3889,florfenicol
3889,gentamicin
3889,nalidixic acid
3889,telithromycin
3890,azithromycin
3890,ciprofloxacin
3890,clindamycin
3890,erythromycin
3890,florfenicol
3890,gentamicin
3890,nalidixic acid
3890,telithromycin
3891,azithromycin
3891,ciprofloxacin
3891,clindamycin
3891,erythromycin
3891,florfenicol
3891,gentamicin
3891,nalidixic acid
3891,telithromycin
3892,azithromycin
3892,ciprofloxacin
3892,clindamycin
3892,erythromycin
3892,florfenicol
3892,gentamicin
3892,nalidixic acid
3892,telithromycin
3893,azithromycin
3893,ciprofloxacin
3893,clindamycin
3893,erythromycin
3893,florfenicol
3893,gentamicin
3893,nalidixic acid
3893,telithromycin
3894,azithromycin
3894,ciprofloxacin
3894,clindamycin
3894,erythromycin
3894,florfenicol
3894,gentamicin
3894,nalidixic acid
3894,telithromycin
3895,azithromycin
3895,ciprofloxacin
3895,clindamycin
3895,erythromycin
3895,florfenicol
3895,gentamicin
3895,nalidixic acid
3895,telithromycin
3896,azithromycin
3896,ciprofloxacin
3896,clindamycin
3896,erythromycin
3896,florfenicol
3896,gentamicin
3896,nalidixic acid
3896,telithromycin
3897,azithromycin
3897,ciprofloxacin
3897,clindamycin
3897,erythromycin
3897,florfenicol
3897,gentamicin
3897,nalidixic acid
3897,telithromycin
3898,azithromycin
3898,ciprofloxacin
3898,clindamycin
3898,erythromycin
3898,florfenicol
3898,gentamicin
3898,nalidixic acid
3899,azithromycin
3899,ciprofloxacin
3899,clindamycin
3899,erythromycin
3899,florfenicol
3899,gentamicin
3899,nalidixic acid
3899,telithromycin
3899,tetracycline
3900,azithromycin
3900,ciprofloxacin
3900,clindamycin
3900,erythromycin
3900,florfenicol
3900,gentamicin
3900,nalidixic acid
3900,telithromycin
3900,tetracycline
3901,azithromycin
3901,ciprofloxacin
3901,clindamycin
3901,erythromycin
3901,florfenicol
3901,gentamicin
3901,nalidixic acid
3901,telithromycin
3901,tetracycline
3902,azithromycin
3902,ciprofloxacin
3902,clindamycin
3902,erythromycin
3902,florfenicol
3902,gentamicin
3902,nalidixic acid
3902,telithromycin
3902,tetracycline
3903,azithromycin
3903,ciprofloxacin
3903,clindamycin
3903,erythromycin
3903,florfenicol
3903,gentamicin
3903,nalidixic acid
3903,telithromycin
3903,tetracycline
3904,azithromycin
3904,ciprofloxacin
3904,clindamycin
3904,erythromycin
3904,florfenicol
3904,gentamicin
3904,nalidixic acid
3904,telithromycin
3904,tetracycline
3905,azithromycin
3905,ciprofloxacin
3905,clindamycin
3905,erythromycin
3905,florfenicol
3905,gentamicin
3905,nalidixic acid
3905,tetracycline
3906,ciprofloxacin
3906,florfenicol
3906,gentamicin
3906,nalidixic acid
3906,telithromycin
3906,tetracycline
3907,ciprofloxacin
3907,florfenicol
3907,gentamicin
3907,nalidixic acid
3907,telithromycin
3907,tetracycline
3908,azithromycin
3908,ciprofloxacin
3908,clindamycin
3908,erythromycin
3908,florfenicol
3908,gentamicin
3908,nalidixic acid
3908,telithromycin
3908,tetracycline
3909,azithromycin
3909,ciprofloxacin
3909,clindamycin
3909,erythromycin
3909,florfenicol
3909,gentamicin
3909,nalidixic acid
3909,telithromycin
3909,tetracycline
3930,amoxicillin-clavulanic acid
3930,azithromycin
3930,cefoxitin
3930,ceftiofur
3930,ceftriaxone
3930,ciprofloxacin
3930,gentamicin
3930,kanamycin
3930,nalidixic acid
3930,trimethoprim-sulfamethoxazole
3931,amoxicillin-clavulanic acid
3931,ampicillin
3931,azithromycin
3931,cefoxitin
3931,ceftiofur
3931,ceftriaxone
3931,ciprofloxacin
3931,gentamicin
3931,kanamycin
3931,nalidixic acid
3931,streptomycin
3932,azithromycin
3932,chloramphenicol
3932,ciprofloxacin
3932,gentamicin
3932,kanamycin
3932,nalidixic acid
3932,trimethoprim-sulfamethoxazole
3933,azithromycin
3933,chloramphenicol
3933,ciprofloxacin
3933,gentamicin
3933,kanamycin
3933,nalidixic acid
3933,streptomycin
3933,sulfisoxazole
3933,tetracycline
3933,trimethoprim-sulfamethoxazole
3934,amoxicillin-clavulanic acid
3934,ampicillin
3934,azithromycin
3934,cefoxitin
3934,ceftiofur
3934,ceftriaxone
3934,ciprofloxacin
3934,gentamicin
3934,kanamycin
3934,streptomycin
3934,trimethoprim-sulfamethoxazole
3935,amoxicillin-clavulanic acid
3935,azithromycin
3935,cefoxitin
3935,ceftiofur
3935,ceftriaxone
3935,gentamicin
3935,kanamycin
3935,streptomycin
3935,tetracycline
3935,trimethoprim-sulfamethoxazole
3936,azithromycin
3936,ciprofloxacin
3936,gentamicin
3936,kanamycin
3936,nalidixic acid
3936,streptomycin
3936,trimethoprim-sulfamethoxazole
3937,azithromycin
3937,chloramphenicol
3937,ciprofloxacin
3937,gentamicin
3937,kanamycin
3937,nalidixic acid
3937,streptomycin
3937,sulfisoxazole
3937,tetracycline
3937,trimethoprim-sulfamethoxazole
3938,amoxicillin-clavulanic acid
3938,ampicillin
3938,azithromycin
3938,cefoxitin
3938,ceftiofur
3938,ceftriaxone
3938,ciprofloxacin
3938,gentamicin
3938,kanamycin
3938,nalidixic acid
3938,trimethoprim-sulfamethoxazole
3939,amoxicillin-clavulanic acid
3939,azithromycin
3939,cefoxitin
3939,ceftiofur
3939,ceftriaxone
3939,ciprofloxacin
3939,gentamicin
3939,kanamycin
3939,nalidixic acid
3939,trimethoprim-sulfamethoxazole
3940,amoxicillin-clavulanic acid
3940,azithromycin
3940,cefoxitin
3940,ceftiofur
3940,ceftriaxone
3940,chloramphenicol
3940,ciprofloxacin
3940,kanamycin
3940,nalidixic acid
3941,amoxicillin-clavulanic acid
3941,ampicillin
3941,azithromycin
3941,cefoxitin
3941,ceftiofur
3941,ceftriaxone
3941,ciprofloxacin
3941,gentamicin
3941,kanamycin
3941,nalidixic acid
3941,trimethoprim-sulfamethoxazole
3942,amoxicillin-clavulanic acid
3942,ampicillin
3942,azithromycin
3942,cefoxitin
3942,ceftiofur
3942,ceftriaxone
3942,ciprofloxacin
3942,gentamicin
3942,kanamycin
3942,trimethoprim-sulfamethoxazole
3943,azithromycin
3943,chloramphenicol
3943,ciprofloxacin
3943,gentamicin
3943,kanamycin
3943,nalidixic acid
3943,streptomycin
3943,sulfisoxazole
3943,tetracycline
3943,trimethoprim-sulfamethoxazole
3944,amoxicillin-clavulanic acid
3944,azithromycin
3944,cefoxitin
3944,ceftiofur
3944,ceftriaxone
3944,chloramphenicol
3944,ciprofloxacin
3944,gentamicin
3944,nalidixic acid
3944,streptomycin
3945,amoxicillin-clavulanic acid
3945,azithromycin
3945,cefoxitin
3945,ceftiofur
3945,ceftriaxone
3945,ciprofloxacin
3945,gentamicin
3945,kanamycin
3945,nalidixic acid
3945,trimethoprim-sulfamethoxazole
3946,azithromycin
3946,ciprofloxacin
3946,gentamicin
3946,kanamycin
3946,trimethoprim-sulfamethoxazole
3947,amoxicillin-clavulanic acid
3947,ampicillin
3947,azithromycin
3947,cefoxitin
3947,ceftiofur
3947,ceftriaxone
3947,ciprofloxacin
3947,gentamicin
3947,kanamycin
3947,trimethoprim-sulfamethoxazole
3948,azithromycin
3948,chloramphenicol
3948,ciprofloxacin
3948,gentamicin
3948,kanamycin
3948,nalidixic acid
3948,streptomycin
3949,azithromycin
3949,chloramphenicol
3949,ciprofloxacin
3949,gentamicin
3949,kanamycin
3949,nalidixic acid
3949,streptomycin
3949,sulfisoxazole
3949,tetracycline
3949,trimethoprim-sulfamethoxazole
3950,amoxicillin-clavulanic acid
3950,azithromycin
3950,cefoxitin
3950,ceftiofur
3950,ceftriaxone
3950,ciprofloxacin
3950,gentamicin
3950,kanamycin
3950,streptomycin
3950,trimethoprim-sulfamethoxazole
3951,azithromycin
3951,ciprofloxacin
3951,gentamicin
3951,kanamycin
3951,nalidixic acid
3951,trimethoprim-sulfamethoxazole
3952,amoxicillin-clavulanic acid
3952,ampicillin
3952,azithromycin
3952,cefoxitin
3952,ceftiofur
3952,ceftriaxone
3952,chloramphenicol
3952,ciprofloxacin
3952,gentamicin
3952,trimethoprim-sulfamethoxazole
3953,azithromycin
3953,cefoxitin
3953,chloramphenicol
3953,ciprofloxacin
3953,gentamicin
3953,kanamycin
3953,nalidixic acid
3953,streptomycin
3953,sulfisoxazole
3953,tetracycline
3953,trimethoprim-sulfamethoxazole
3954,amoxicillin-clavulanic acid
3954,ampicillin
3954,azithromycin
3954,cefoxitin
3954,ceftiofur
3954,ceftriaxone
3954,ciprofloxacin
3954,gentamicin
3954,kanamycin
3954,nalidixic acid
3955,amoxicillin-clavulanic acid
3955,azithromycin
3955,cefoxitin
3955,ceftiofur
3955,ceftriaxone
3955,gentamicin
3955,kanamycin
3955,trimethoprim-sulfamethoxazole
3956,azithromycin
3956,ceftiofur
3956,ceftriaxone
3956,ciprofloxacin
3956,gentamicin
3956,kanamycin
3956,trimethoprim-sulfamethoxazole
3957,azithromycin
3957,ciprofloxacin
3957,gentamicin
3957,kanamycin
3957,nalidixic acid
3957,trimethoprim-sulfamethoxazole
3958,azithromycin
3958,ceftiofur
3958,ciprofloxacin
3958,gentamicin
3958,kanamycin
3958,nalidixic acid
3958,trimethoprim-sulfamethoxazole
3959,amoxicillin-clavulanic acid
3959,ampicillin
3959,azithromycin
3959,cefoxitin
3959,ceftiofur
3959,ceftriaxone
3959,ciprofloxacin
3959,gentamicin
3959,kanamycin
3959,streptomycin
3959,trimethoprim-sulfamethoxazole
3960,amoxicillin-clavulanic acid
3960,ampicillin
3960,azithromycin
3960,cefoxitin
3960,ceftiofur
3960,ceftriaxone
3960,ciprofloxacin
3960,gentamicin
3960,nalidixic acid
3960,trimethoprim-sulfamethoxazole
3961,azithromycin
3961,chloramphenicol
3961,ciprofloxacin
3961,gentamicin
3962,amoxicillin-clavulanic acid
3962,azithromycin
3962,cefoxitin
3962,ceftiofur
3962,ceftriaxone
3962,gentamicin
3962,kanamycin
3962,streptomycin
3963,amoxicillin-clavulanic acid
3963,azithromycin
3963,cefoxitin
3963,ceftiofur
3963,ceftriaxone
3963,ciprofloxacin
3963,gentamicin
3963,kanamycin
3963,nalidixic acid
3963,trimethoprim-sulfamethoxazole
3964,amoxicillin-clavulanic acid
3964,azithromycin
3964,cefoxitin
3964,ceftiofur
3964,ceftriaxone
3964,ciprofloxacin
3964,gentamicin
3964,kanamycin
3964,nalidixic acid
3964,streptomycin
3964,trimethoprim-sulfamethoxazole
3965,amoxicillin-clavulanic acid
3965,ampicillin
3965,azithromycin
3965,cefoxitin
3965,ceftiofur
3965,ceftriaxone
3965,chloramphenicol
3965,ciprofloxacin
3965,gentamicin
3965,kanamycin
3966,amoxicillin-clavulanic acid
3966,azithromycin
3966,cefoxitin
3966,ceftiofur
3966,ceftriaxone
3966,ciprofloxacin
3966,gentamicin
3966,kanamycin
3966,nalidixic acid
3966,trimethoprim-sulfamethoxazole
3967,amoxicillin-clavulanic acid
3967,azithromycin
3967,cefoxitin
3967,ceftiofur
3967,ceftriaxone
3967,ciprofloxacin
3967,gentamicin
3967,kanamycin
3967,nalidixic acid
3967,trimethoprim-sulfamethoxazole
3968,azithromycin
3968,chloramphenicol
3968,ciprofloxacin
3968,gentamicin
3968,kanamycin
3968,nalidixic acid
3968,streptomycin
3968,sulfisoxazole
3968,tetracycline
3968,trimethoprim-sulfamethoxazole
3969,amoxicillin-clavulanic acid
3969,azithromycin
3969,cefoxitin
3969,ceftiofur
3969,ceftriaxone
3969,ciprofloxacin
3969,gentamicin
3969,kanamycin
3969,nalidixic acid
3969,streptomycin
3969,trimethoprim-sulfamethoxazole
3970,amoxicillin-clavulanic acid
3970,ampicillin
3970,azithromycin
3970,cefoxitin
3970,ceftiofur
3970,ceftriaxone
3970,ciprofloxacin
3970,gentamicin
3970,kanamycin
3970,trimethoprim-sulfamethoxazole
3971,amoxicillin-clavulanic acid
3971,ampicillin
3971,azithromycin
3971,cefoxitin
3971,ceftiofur
3971,ceftriaxone
3971,gentamicin
3971,kanamycin
3971,streptomycin
3972,amoxicillin-clavulanic acid
3972,azithromycin
3972,cefoxitin
3972,ceftiofur
3972,ceftriaxone
3972,ciprofloxacin
3972,gentamicin
3972,kanamycin
3972,nalidixic acid
3972,streptomycin
3973,amoxicillin-clavulanic acid
3973,ampicillin
3973,azithromycin
3973,cefoxitin
3973,ceftiofur
3973,ceftriaxone
3973,ciprofloxacin
3973,gentamicin
3973,kanamycin
3973,nalidixic acid
3973,trimethoprim-sulfamethoxazole
3974,amoxicillin-clavulanic acid
3974,azithromycin
3974,cefoxitin
3974,ceftiofur
3974,ceftriaxone
3974,gentamicin
3974,kanamycin
3975,amoxicillin-clavulanic acid
3975,ampicillin
3975,azithromycin
3975,cefoxitin
3975,ceftiofur
3975,ceftriaxone
3975,ciprofloxacin
3975,gentamicin
3975,kanamycin
3975,trimethoprim-sulfamethoxazole
3976,amoxicillin-clavulanic acid
3976,azithromycin
3976,cefoxitin
3976,ceftiofur
3976,ceftriaxone
3976,chloramphenicol
3976,ciprofloxacin
3976,gentamicin
3976,kanamycin
3976,nalidixic acid
3977,azithromycin
3977,ciprofloxacin
3977,gentamicin
3977,kanamycin
3977,nalidixic acid
3977,trimethoprim-sulfamethoxazole
3978,amoxicillin-clavulanic acid
3978,azithromycin
3978,cefoxitin
3978,ceftiofur
3978,ceftriaxone
3978,ciprofloxacin
3978,gentamicin
3978,kanamycin
3978,nalidixic acid
3978,trimethoprim-sulfamethoxazole
3979,azithromycin
3979,ciprofloxacin
3979,nalidixic acid
3979,trimethoprim-sulfamethoxazole
3980,amoxicillin-clavulanic acid
3980,azithromycin
3980,cefoxitin
3980,ceftiofur
3980,ceftriaxone
3980,ciprofloxacin
3980,gentamicin
3980,kanamycin
3980,nalidixic acid
3980,trimethoprim-sulfamethoxazole
3981,azithromycin
3981,ciprofloxacin
3981,gentamicin
3981,kanamycin
3981,nalidixic acid
3981,trimethoprim-sulfamethoxazole
3982,amoxicillin-clavulanic acid
3982,cefoxitin
3982,ceftiofur
3982,ceftriaxone
3982,chloramphenicol
3982,ciprofloxacin
3982,kanamycin
3982,nalidixic acid
3982,trimethoprim-sulfamethoxazole
3983,amoxicillin-clavulanic acid
3983,ampicillin
3983,azithromycin
3983,cefoxitin
3983,ceftiofur
3983,ceftriaxone
3983,ciprofloxacin
3983,gentamicin
3983,kanamycin
3983,nalidixic acid
3983,trimethoprim-sulfamethoxazole
3984,amoxicillin-clavulanic acid
3984,azithromycin
3984,cefoxitin
3984,ceftiofur
3984,ceftriaxone
3984,ciprofloxacin
3984,gentamicin
3984,kanamycin
3984,nalidixic acid
3984,trimethoprim-sulfamethoxazole
3985,azithromycin
3985,ciprofloxacin
3985,gentamicin
3985,kanamycin
3985,nalidixic acid
3985,trimethoprim-sulfamethoxazole
3986,amikacin
3986,amoxicillin-clavulanic acid
3986,cefoxitin
3986,ceftazidime
3986,ceftriaxone
3986,gentamicin
3986,levofloxacin
3986,meropenem
3986,piperacillin-tazobactam
3986,tetracycline
3986,tobramycin
3986,trimethoprim-sulfamethoxazole
3987,amikacin
3987,cefepime
3987,ciprofloxacin
3987,ertapenem
3987,levofloxacin
3987,meropenem
3987,piperacillin-tazobactam
3987,tobramycin
3988,amikacin
3988,amoxicillin-clavulanic acid
3988,cefoxitin
3988,ertapenem
3988,gentamicin
3988,meropenem
3988,nitrofurantoin
3988,piperacillin-tazobactam
3988,tetracycline
3988,tobramycin
3989,amikacin
3989,cefepime
3989,cefoxitin
3989,ceftazidime
3989,ceftriaxone
3989,ciprofloxacin
3989,ertapenem
3989,gentamicin
3989,levofloxacin
3989,meropenem
3989,nitrofurantoin
3989,tetracycline
3989,tobramycin
3989,trimethoprim-sulfamethoxazole
3990,amikacin
3990,amoxicillin-clavulanic acid
3990,cefepime
3990,ertapenem
3990,imipenem
3990,meropenem
3990,piperacillin-tazobactam
3991,amikacin
3991,cefepime
3991,cefoxitin
3991,ceftriaxone
3991,ertapenem
3991,meropenem
3992,amikacin
3992,ertapenem
3992,gentamicin
3992,imipenem
3992,meropenem
3992,piperacillin-tazobactam
3992,tetracycline
3992,trimethoprim-sulfamethoxazole
3993,amikacin
3993,amoxicillin-clavulanic acid
3993,ertapenem
3993,gentamicin
3993,imipenem
3993,meropenem
3993,piperacillin-tazobactam
3993,tetracycline
3993,trimethoprim-sulfamethoxazole
3994,amikacin
3994,ertapenem
3994,gentamicin
3994,imipenem
3994,meropenem
3994,piperacillin-tazobactam
3994,tetracycline
3995,amikacin
3995,amoxicillin-clavulanic acid
3995,ceftazidime
3995,gentamicin
3995,meropenem
3996,amikacin
3996,cefepime
3996,ciprofloxacin
3996,ertapenem
3996,gentamicin
3996,levofloxacin
3996,meropenem
3996,nitrofurantoin
3996,tobramycin
3996,trimethoprim-sulfamethoxazole
3997,amikacin
3997,amoxicillin-clavulanic acid
3997,cefoxitin
3997,ceftazidime
3997,ceftriaxone
3997,ertapenem
3997,gentamicin
3997,levofloxacin
3997,meropenem
3997,nitrofurantoin
3997,piperacillin-tazobactam
3997,tetracycline
3997,tobramycin
3997,trimethoprim-sulfamethoxazole
3998,amikacin
3998,amoxicillin-clavulanic acid
3998,cefoxitin
3998,ceftazidime
3998,gentamicin
3998,levofloxacin
3998,meropenem
3998,piperacillin-tazobactam
3998,tetracycline
3998,tobramycin
3998,trimethoprim-sulfamethoxazole
3999,amikacin
3999,amoxicillin-clavulanic acid
3999,cefepime
3999,cefoxitin
3999,ceftazidime
3999,ertapenem
3999,gentamicin
3999,meropenem
3999,nitrofurantoin
3999,piperacillin-tazobactam
3999,tetracycline
3999,tobramycin
3999,trimethoprim-sulfamethoxazole
4000,amikacin
4000,amoxicillin-clavulanic acid
4000,cefepime
4000,ceftazidime
4000,ertapenem
4000,gentamicin
4000,meropenem
4000,nitrofurantoin
4000,piperacillin-tazobactam
4000,tobramycin
4001,amikacin
4001,amoxicillin-clavulanic acid
4001,ertapenem
4001,gentamicin
4001,meropenem
4001,nitrofurantoin
4001,piperacillin-tazobactam
4001,tobramycin
4002,amikacin
4002,amoxicillin-clavulanic acid
4002,cefoxitin
4002,ertapenem
4002,gentamicin
4002,meropenem
4002,nitrofurantoin
4002,piperacillin-tazobactam
4002,tobramycin
4003,amikacin
4003,amoxicillin-clavulanic acid
4003,cefoxitin
4003,ertapenem
4003,gentamicin
4003,meropenem
4003,piperacillin-tazobactam
4003,tobramycin
4004,amikacin
4004,cefepime
4004,ertapenem
4004,gentamicin
4004,meropenem
4004,nitrofurantoin
4004,tobramycin
4005,amikacin
4005,amoxicillin-clavulanic acid
4005,cefotetan
4005,ceftazidime
4005,colistin
4005,ertapenem
4005,fosfomycin
4005,gentamicin
4005,imipenem
4005,meropenem
4006,amikacin
4006,amoxicillin-clavulanic acid
4006,cefotetan
4006,colistin
4006,ertapenem
4006,fosfomycin
4006,gentamicin
4006,imipenem
4006,meropenem
4007,amikacin
4007,cefoxitin
4007,ertapenem
4007,gentamicin
4007,meropenem
4008,amoxicillin-clavulanic acid
4008,ampicillin
4008,azithromycin
4008,cefoxitin
4008,ceftriaxone
4008,chloramphenicol
4008,ciprofloxacin
4008,gentamicin
4008,meropenem
4008,nalidixic acid
4008,streptomycin
4008,sulfisoxazole
4008,tetracycline
4008,trimethoprim-sulfamethoxazole
4009,amoxicillin-clavulanic acid
4009,ampicillin
4009,azithromycin
4009,cefoxitin
4009,ceftriaxone
4009,chloramphenicol
4009,ciprofloxacin
4009,gentamicin
4009,meropenem
4009,nalidixic acid
4009,streptomycin
4009,sulfisoxazole
4009,tetracycline
4009,trimethoprim-sulfamethoxazole
4010,amoxicillin-clavulanic acid
4010,ampicillin
4010,azithromycin
4010,cefoxitin
4010,ceftriaxone
4010,chloramphenicol
4010,ciprofloxacin
4010,gentamicin
4010,meropenem
4010,nalidixic acid
4010,streptomycin
4010,sulfisoxazole
4010,tetracycline
4010,trimethoprim-sulfamethoxazole
4011,amoxicillin-clavulanic acid
4011,ampicillin
4011,azithromycin
4011,cefoxitin
4011,ceftriaxone
4011,chloramphenicol
4011,ciprofloxacin
4011,gentamicin
4011,meropenem
4011,nalidixic acid
4011,streptomycin
4011,sulfisoxazole
4011,tetracycline
4011,trimethoprim-sulfamethoxazole
4012,amikacin
4012,cefoxitin
4012,ertapenem
4012,meropenem
4012,nitrofurantoin
4013,amikacin
4013,amoxicillin-clavulanic acid
4013,cefoxitin
4013,ertapenem
4013,gentamicin
4013,meropenem
4013,nitrofurantoin
4013,piperacillin-tazobactam
4013,tetracycline
4013,tobramycin
4014,amikacin
4014,cefepime
4014,ertapenem
4014,gentamicin
4014,imipenem
4014,meropenem
4014,piperacillin-tazobactam
4014,trimethoprim-sulfamethoxazole
4015,amikacin
4015,ertapenem
4015,imipenem
4015,meropenem
4015,piperacillin-tazobactam
4016,amoxicillin-clavulanic acid
4016,ampicillin
4016,azithromycin
4016,cefoxitin
4016,ceftriaxone
4016,chloramphenicol
4016,ciprofloxacin
4016,gentamicin
4016,meropenem
4016,nalidixic acid
4016,streptomycin
4016,sulfisoxazole
4016,tetracycline
4016,trimethoprim-sulfamethoxazole
4017,amikacin
4017,aztreonam
4017,doripenem
4017,meropenem
4017,tigecycline
4018,amoxicillin-clavulanic acid
4018,ampicillin
4018,azithromycin
4018,cefoxitin
4018,ceftriaxone
4018,chloramphenicol
4018,ciprofloxacin
4018,gentamicin
4018,meropenem
4018,nalidixic acid
4018,streptomycin
4018,sulfisoxazole
4018,tetracycline
4018,trimethoprim-sulfamethoxazole
4019,amoxicillin-clavulanic acid
4019,ampicillin
4019,azithromycin
4019,cefoxitin
4019,ceftriaxone
4019,chloramphenicol
4019,ciprofloxacin
4019,gentamicin
4019,meropenem
4019,nalidixic acid
4019,streptomycin
4019,sulfisoxazole
4019,tetracycline
4019,trimethoprim-sulfamethoxazole
4020,amikacin
4020,cefepime
4020,ciprofloxacin
4020,doripenem
4020,ertapenem
4020,gentamicin
4020,imipenem
4020,levofloxacin
4020,meropenem
4020,piperacillin-tazobactam
4020,tetracycline
4020,tigecycline
4020,tobramycin
4020,trimethoprim-sulfamethoxazole
4021,amikacin
4021,cefepime
4021,tetracycline
4021,tigecycline
4021,trimethoprim-sulfamethoxazole
4022,amikacin
4022,doripenem
4022,ertapenem
4022,gentamicin
4022,imipenem
4022,meropenem
4022,piperacillin-tazobactam
4022,tigecycline
4022,trimethoprim-sulfamethoxazole
4023,amikacin
4023,amoxicillin-clavulanic acid
4023,cefoxitin
4023,doripenem
4023,ertapenem
4023,gentamicin
4023,imipenem
4023,meropenem
4023,piperacillin-tazobactam
4023,tetracycline
4023,tigecycline
4023,tobramycin
4024,amikacin
4024,gentamicin
4024,imipenem
4024,tetracycline
4024,tigecycline
4025,amikacin
4025,cefoxitin
4025,doripenem
4025,ertapenem
4025,gentamicin
4025,imipenem
4025,meropenem
4025,piperacillin-tazobactam
4025,tigecycline
4026,amikacin
4026,cefepime
4026,doripenem
4026,imipenem
4026,meropenem
4026,tetracycline
4026,tigecycline
4027,amikacin
4027,doripenem
4027,imipenem
4027,tigecycline
4028,amikacin
4028,cefepime
4028,gentamicin
4028,tigecycline
4028,tobramycin
4028,trimethoprim-sulfamethoxazole
4029,tetracycline
4029,tigecycline
4030,amikacin
4030,doripenem
4030,ertapenem
4030,imipenem
4030,meropenem
4030,piperacillin-tazobactam
4030,tigecycline
4031,amikacin
4031,gentamicin
4031,tigecycline
4031,tobramycin
4032,amikacin
4032,cefoxitin
4032,doripenem
4032,ertapenem
4032,gentamicin
4032,imipenem
4032,meropenem
4032,piperacillin-tazobactam
4032,tigecycline
4033,amikacin
4033,amoxicillin-clavulanic acid
4033,ampicillin
4033,aztreonam
4033,cefazolin
4033,cefepime
4033,cefotaxime
4033,cefoxitin
4033,ceftazidime
4033,ceftriaxone
4033,ciprofloxacin
4033,doripenem
4033,ertapenem
4033,gentamicin
4033,imipenem
4033,levofloxacin
4033,meropenem
4033,piperacillin-tazobactam
4033,tetracycline
4033,tigecycline
4033,tobramycin
4033,trimethoprim-sulfamethoxazole
4034,amikacin
4034,amoxicillin-clavulanic acid
4034,ampicillin
4034,aztreonam
4034,cefazolin
4034,cefepime
4034,cefotaxime
4034,cefoxitin
4034,ceftazidime
4034,ceftriaxone
4034,ciprofloxacin
4034,doripenem
4034,ertapenem
4034,gentamicin
4034,imipenem
4034,levofloxacin
4034,meropenem
4034,piperacillin-tazobactam
4034,tetracycline
4034,tigecycline
4034,tobramycin
4034,trimethoprim-sulfamethoxazole
4035,amikacin
4035,cefepime
4035,ciprofloxacin
4035,doripenem
4035,gentamicin
4035,imipenem
4035,levofloxacin
4035,meropenem
4035,tetracycline
4035,tigecycline
4035,tobramycin
4035,trimethoprim-sulfamethoxazole
4036,amikacin
4036,amoxicillin-clavulanic acid
4036,cefepime
4036,cefoxitin
4036,ertapenem
4036,gentamicin
4036,meropenem
4036,nitrofurantoin
4036,piperacillin-tazobactam
4036,tetracycline
4036,tobramycin
4036,trimethoprim-sulfamethoxazole
4037,amikacin
4037,amoxicillin-clavulanic acid
4037,cefepime
4037,ceftazidime
4037,ceftriaxone
4037,ertapenem
4037,gentamicin
4037,meropenem
4037,nitrofurantoin
4037,piperacillin-tazobactam
4037,tetracycline
4037,tobramycin
4038,amikacin
4038,cefoxitin
4038,doripenem
4038,imipenem
